game,medal_type,country_name,game_location,game_season,game_year
lake-placid-1980,SILVER,Italy,United States,Winter,1980
lake-placid-1980,SILVER,Italy,United States,Winter,1980
lake-placid-1980,SILVER,Japan,United States,Winter,1980
lake-placid-1980,SILVER,Liechtenstein,United States,Winter,1980
lake-placid-1980,SILVER,Liechtenstein,United States,Winter,1980
lake-placid-1980,GOLD,Liechtenstein,United States,Winter,1980
lake-placid-1980,GOLD,Liechtenstein,United States,Winter,1980
lake-placid-1980,GOLD,Netherlands,United States,Winter,1980
lake-placid-1980,SILVER,Netherlands,United States,Winter,1980
lake-placid-1980,SILVER,Netherlands,United States,Winter,1980
lake-placid-1980,BRONZE,Netherlands,United States,Winter,1980
lake-placid-1980,SILVER,Norway,United States,Winter,1980
lake-placid-1980,BRONZE,Norway,United States,Winter,1980
lake-placid-1980,BRONZE,Norway,United States,Winter,1980
lake-placid-1980,SILVER,Norway,United States,Winter,1980
lake-placid-1980,BRONZE,Norway,United States,Winter,1980
lake-placid-1980,BRONZE,Norway,United States,Winter,1980
lake-placid-1980,GOLD,Norway,United States,Winter,1980
lake-placid-1980,BRONZE,Norway,United States,Winter,1980
lake-placid-1980,BRONZE,Norway,United States,Winter,1980
lake-placid-1980,SILVER,Norway,United States,Winter,1980
lake-placid-1980,GOLD,Soviet Union,United States,Winter,1980
lake-placid-1980,BRONZE,Soviet Union,United States,Winter,1980
lake-placid-1980,BRONZE,Soviet Union,United States,Winter,1980
lake-placid-1980,SILVER,Soviet Union,United States,Winter,1980
lake-placid-1980,GOLD,Soviet Union,United States,Winter,1980
lake-placid-1980,BRONZE,Soviet Union,United States,Winter,1980
lake-placid-1980,SILVER,Soviet Union,United States,Winter,1980
lake-placid-1980,GOLD,Soviet Union,United States,Winter,1980
lake-placid-1980,GOLD,Soviet Union,United States,Winter,1980
lake-placid-1980,BRONZE,Soviet Union,United States,Winter,1980
lake-placid-1980,GOLD,Soviet Union,United States,Winter,1980
lake-placid-1980,SILVER,Soviet Union,United States,Winter,1980
lake-placid-1980,GOLD,Soviet Union,United States,Winter,1980
lake-placid-1980,SILVER,Soviet Union,United States,Winter,1980
lake-placid-1980,GOLD,Soviet Union,United States,Winter,1980
lake-placid-1980,SILVER,Soviet Union,United States,Winter,1980
lake-placid-1980,GOLD,Soviet Union,United States,Winter,1980
lake-placid-1980,BRONZE,Soviet Union,United States,Winter,1980
lake-placid-1980,GOLD,Soviet Union,United States,Winter,1980
lake-placid-1980,GOLD,Soviet Union,United States,Winter,1980
lake-placid-1980,SILVER,Soviet Union,United States,Winter,1980
lake-placid-1980,BRONZE,Soviet Union,United States,Winter,1980
lake-placid-1980,GOLD,Sweden,United States,Winter,1980
lake-placid-1980,BRONZE,Sweden,United States,Winter,1980
lake-placid-1980,GOLD,Sweden,United States,Winter,1980
lake-placid-1980,GOLD,Sweden,United States,Winter,1980
lake-placid-1980,SILVER,Switzerland,United States,Winter,1980
lake-placid-1980,GOLD,Switzerland,United States,Winter,1980
lake-placid-1980,BRONZE,Switzerland,United States,Winter,1980
lake-placid-1980,BRONZE,Switzerland,United States,Winter,1980
lake-placid-1980,BRONZE,Switzerland,United States,Winter,1980
lake-placid-1980,GOLD,United Kingdom,United States,Winter,1980
lake-placid-1980,SILVER,United States,United States,Winter,1980
lake-placid-1980,GOLD,United States,United States,Winter,1980
lake-placid-1980,GOLD,United States,United States,Winter,1980
lake-placid-1980,GOLD,United States,United States,Winter,1980
lake-placid-1980,GOLD,United States,United States,Winter,1980
lake-placid-1980,SILVER,United States,United States,Winter,1980
lake-placid-1980,BRONZE,United States,United States,Winter,1980
lake-placid-1980,GOLD,United States,United States,Winter,1980
lake-placid-1980,GOLD,United States,United States,Winter,1980
lake-placid-1980,BRONZE,United States,United States,Winter,1980
lake-placid-1980,SILVER,United States,United States,Winter,1980
lake-placid-1980,SILVER,United States,United States,Winter,1980
moscow-1980,SILVER,Australia,USSR,Summer,1980
moscow-1980,SILVER,Australia,USSR,Summer,1980
moscow-1980,BRONZE,Australia,USSR,Summer,1980
moscow-1980,BRONZE,Australia,USSR,Summer,1980
moscow-1980,GOLD,Australia,USSR,Summer,1980
moscow-1980,GOLD,Australia,USSR,Summer,1980
moscow-1980,BRONZE,Australia,USSR,Summer,1980
moscow-1980,BRONZE,Australia,USSR,Summer,1980
moscow-1980,BRONZE,Australia,USSR,Summer,1980
moscow-1980,SILVER,Austria,USSR,Summer,1980
moscow-1980,SILVER,Austria,USSR,Summer,1980
moscow-1980,GOLD,Austria,USSR,Summer,1980
moscow-1980,BRONZE,Austria,USSR,Summer,1980
moscow-1980,GOLD,Belgium,USSR,Summer,1980
moscow-1980,GOLD,Brazil,USSR,Summer,1980
moscow-1980,GOLD,Brazil,USSR,Summer,1980
moscow-1980,BRONZE,Brazil,USSR,Summer,1980
moscow-1980,BRONZE,Brazil,USSR,Summer,1980
moscow-1980,GOLD,Bulgaria,USSR,Summer,1980
moscow-1980,BRONZE,Bulgaria,USSR,Summer,1980
moscow-1980,SILVER,Bulgaria,USSR,Summer,1980
moscow-1980,SILVER,Bulgaria,USSR,Summer,1980
moscow-1980,SILVER,Bulgaria,USSR,Summer,1980
moscow-1980,SILVER,Bulgaria,USSR,Summer,1980
moscow-1980,GOLD,Bulgaria,USSR,Summer,1980
moscow-1980,BRONZE,Bulgaria,USSR,Summer,1980
moscow-1980,SILVER,Bulgaria,USSR,Summer,1980
moscow-1980,BRONZE,Bulgaria,USSR,Summer,1980
moscow-1980,GOLD,Bulgaria,USSR,Summer,1980
moscow-1980,BRONZE,Bulgaria,USSR,Summer,1980
moscow-1980,SILVER,Bulgaria,USSR,Summer,1980
moscow-1980,SILVER,Bulgaria,USSR,Summer,1980
moscow-1980,GOLD,Bulgaria,USSR,Summer,1980
moscow-1980,BRONZE,Bulgaria,USSR,Summer,1980
moscow-1980,BRONZE,Bulgaria,USSR,Summer,1980
moscow-1980,SILVER,Bulgaria,USSR,Summer,1980
moscow-1980,BRONZE,Bulgaria,USSR,Summer,1980
moscow-1980,SILVER,Bulgaria,USSR,Summer,1980
moscow-1980,SILVER,Bulgaria,USSR,Summer,1980
moscow-1980,GOLD,Bulgaria,USSR,Summer,1980
moscow-1980,GOLD,Bulgaria,USSR,Summer,1980
moscow-1980,SILVER,Bulgaria,USSR,Summer,1980
moscow-1980,BRONZE,Bulgaria,USSR,Summer,1980
moscow-1980,SILVER,Bulgaria,USSR,Summer,1980
moscow-1980,BRONZE,Bulgaria,USSR,Summer,1980
moscow-1980,GOLD,Bulgaria,USSR,Summer,1980
moscow-1980,BRONZE,Bulgaria,USSR,Summer,1980
moscow-1980,SILVER,Bulgaria,USSR,Summer,1980
moscow-1980,BRONZE,Bulgaria,USSR,Summer,1980
moscow-1980,SILVER,Bulgaria,USSR,Summer,1980
moscow-1980,BRONZE,Bulgaria,USSR,Summer,1980
moscow-1980,BRONZE,Bulgaria,USSR,Summer,1980
moscow-1980,SILVER,Bulgaria,USSR,Summer,1980
moscow-1980,BRONZE,Bulgaria,USSR,Summer,1980
moscow-1980,SILVER,Bulgaria,USSR,Summer,1980
moscow-1980,BRONZE,Bulgaria,USSR,Summer,1980
moscow-1980,BRONZE,Bulgaria,USSR,Summer,1980
moscow-1980,BRONZE,Bulgaria,USSR,Summer,1980
moscow-1980,GOLD,Bulgaria,USSR,Summer,1980
moscow-1980,BRONZE,Cuba,USSR,Summer,1980
moscow-1980,GOLD,Cuba,USSR,Summer,1980
moscow-1980,SILVER,Cuba,USSR,Summer,1980
moscow-1980,SILVER,Cuba,USSR,Summer,1980
moscow-1980,SILVER,Cuba,USSR,Summer,1980
moscow-1980,SILVER,Cuba,USSR,Summer,1980
moscow-1980,GOLD,Cuba,USSR,Summer,1980
moscow-1980,BRONZE,Cuba,USSR,Summer,1980
moscow-1980,SILVER,Cuba,USSR,Summer,1980
moscow-1980,BRONZE,Cuba,USSR,Summer,1980
moscow-1980,GOLD,Cuba,USSR,Summer,1980
moscow-1980,BRONZE,Cuba,USSR,Summer,1980
moscow-1980,GOLD,Cuba,USSR,Summer,1980
moscow-1980,SILVER,Cuba,USSR,Summer,1980
moscow-1980,GOLD,Cuba,USSR,Summer,1980
moscow-1980,SILVER,Cuba,USSR,Summer,1980
moscow-1980,GOLD,Cuba,USSR,Summer,1980
moscow-1980,GOLD,Cuba,USSR,Summer,1980
moscow-1980,BRONZE,Cuba,USSR,Summer,1980
moscow-1980,GOLD,Cuba,USSR,Summer,1980
moscow-1980,GOLD,Czechoslovakia,USSR,Summer,1980
moscow-1980,BRONZE,Czechoslovakia,USSR,Summer,1980
moscow-1980,BRONZE,Czechoslovakia,USSR,Summer,1980
moscow-1980,GOLD,Czechoslovakia,USSR,Summer,1980
moscow-1980,BRONZE,Czechoslovakia,USSR,Summer,1980
moscow-1980,BRONZE,Czechoslovakia,USSR,Summer,1980
moscow-1980,BRONZE,Czechoslovakia,USSR,Summer,1980
moscow-1980,BRONZE,Czechoslovakia,USSR,Summer,1980
moscow-1980,BRONZE,Czechoslovakia,USSR,Summer,1980
moscow-1980,BRONZE,Czechoslovakia,USSR,Summer,1980
moscow-1980,SILVER,Czechoslovakia,USSR,Summer,1980
moscow-1980,SILVER,Czechoslovakia,USSR,Summer,1980
moscow-1980,SILVER,Czechoslovakia,USSR,Summer,1980
moscow-1980,BRONZE,Czechoslovakia,USSR,Summer,1980
moscow-1980,SILVER,Democratic People's Republic of Korea,USSR,Summer,1980
moscow-1980,BRONZE,Democratic People's Republic of Korea,USSR,Summer,1980
moscow-1980,SILVER,Democratic People's Republic of Korea,USSR,Summer,1980
moscow-1980,SILVER,Democratic People's Republic of Korea,USSR,Summer,1980
moscow-1980,BRONZE,Democratic People's Republic of Korea,USSR,Summer,1980
moscow-1980,SILVER,Denmark,USSR,Summer,1980
moscow-1980,GOLD,Denmark,USSR,Summer,1980
moscow-1980,BRONZE,Denmark,USSR,Summer,1980
moscow-1980,GOLD,Denmark,USSR,Summer,1980
moscow-1980,BRONZE,Denmark,USSR,Summer,1980
moscow-1980,GOLD,Ethiopia,USSR,Summer,1980
moscow-1980,BRONZE,Ethiopia,USSR,Summer,1980
moscow-1980,GOLD,Ethiopia,USSR,Summer,1980
moscow-1980,BRONZE,Ethiopia,USSR,Summer,1980
moscow-1980,GOLD,Finland,USSR,Summer,1980
moscow-1980,BRONZE,Finland,USSR,Summer,1980
moscow-1980,BRONZE,Finland,USSR,Summer,1980
moscow-1980,BRONZE,Finland,USSR,Summer,1980
moscow-1980,GOLD,Finland,USSR,Summer,1980
moscow-1980,GOLD,Finland,USSR,Summer,1980
moscow-1980,SILVER,Finland,USSR,Summer,1980
moscow-1980,BRONZE,Finland,USSR,Summer,1980
moscow-1980,GOLD,France,USSR,Summer,1980
moscow-1980,SILVER,France,USSR,Summer,1980
moscow-1980,BRONZE,France,USSR,Summer,1980
moscow-1980,GOLD,France,USSR,Summer,1980
moscow-1980,GOLD,France,USSR,Summer,1980
moscow-1980,SILVER,France,USSR,Summer,1980
moscow-1980,GOLD,France,USSR,Summer,1980
moscow-1980,GOLD,France,USSR,Summer,1980
moscow-1980,GOLD,France,USSR,Summer,1980
moscow-1980,BRONZE,France,USSR,Summer,1980
moscow-1980,SILVER,France,USSR,Summer,1980
moscow-1980,SILVER,France,USSR,Summer,1980
moscow-1980,SILVER,France,USSR,Summer,1980
moscow-1980,BRONZE,France,USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,SILVER,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,SILVER,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,SILVER,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,SILVER,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,SILVER,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,SILVER,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,SILVER,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,SILVER,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,SILVER,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,SILVER,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,SILVER,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,SILVER,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,SILVER,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,SILVER,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,SILVER,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,SILVER,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,SILVER,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,SILVER,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,SILVER,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,SILVER,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,SILVER,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,SILVER,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,SILVER,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,SILVER,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,SILVER,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,SILVER,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,SILVER,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,SILVER,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,SILVER,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,SILVER,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,SILVER,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,SILVER,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,SILVER,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,SILVER,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,SILVER,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,SILVER,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,SILVER,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,GOLD,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,German Democratic Republic (Germany),USSR,Summer,1980
moscow-1980,BRONZE,Greece,USSR,Summer,1980
moscow-1980,GOLD,Greece,USSR,Summer,1980
moscow-1980,BRONZE,Greece,USSR,Summer,1980
moscow-1980,BRONZE,Guyana,USSR,Summer,1980
moscow-1980,GOLD,Hungary,USSR,Summer,1980
moscow-1980,BRONZE,Hungary,USSR,Summer,1980
moscow-1980,BRONZE,Hungary,USSR,Summer,1980
moscow-1980,BRONZE,Hungary,USSR,Summer,1980
moscow-1980,SILVER,Hungary,USSR,Summer,1980
moscow-1980,BRONZE,Hungary,USSR,Summer,1980
moscow-1980,BRONZE,Hungary,USSR,Summer,1980
moscow-1980,BRONZE,Hungary,USSR,Summer,1980
moscow-1980,SILVER,Hungary,USSR,Summer,1980
moscow-1980,BRONZE,Hungary,USSR,Summer,1980
moscow-1980,GOLD,Hungary,USSR,Summer,1980
moscow-1980,BRONZE,Hungary,USSR,Summer,1980
moscow-1980,BRONZE,Hungary,USSR,Summer,1980
moscow-1980,SILVER,Hungary,USSR,Summer,1980
moscow-1980,GOLD,Hungary,USSR,Summer,1980
moscow-1980,SILVER,Hungary,USSR,Summer,1980
moscow-1980,GOLD,Hungary,USSR,Summer,1980
moscow-1980,BRONZE,Hungary,USSR,Summer,1980
moscow-1980,SILVER,Hungary,USSR,Summer,1980
moscow-1980,BRONZE,Hungary,USSR,Summer,1980
moscow-1980,GOLD,Hungary,USSR,Summer,1980
moscow-1980,SILVER,Hungary,USSR,Summer,1980
moscow-1980,SILVER,Hungary,USSR,Summer,1980
moscow-1980,SILVER,Hungary,USSR,Summer,1980
moscow-1980,GOLD,Hungary,USSR,Summer,1980
moscow-1980,SILVER,Hungary,USSR,Summer,1980
moscow-1980,BRONZE,Hungary,USSR,Summer,1980
moscow-1980,GOLD,Hungary,USSR,Summer,1980
moscow-1980,SILVER,Hungary,USSR,Summer,1980
moscow-1980,BRONZE,Hungary,USSR,Summer,1980
moscow-1980,BRONZE,Hungary,USSR,Summer,1980
moscow-1980,BRONZE,Hungary,USSR,Summer,1980
moscow-1980,GOLD,India,USSR,Summer,1980
moscow-1980,SILVER,Ireland,USSR,Summer,1980
moscow-1980,BRONZE,Ireland,USSR,Summer,1980
moscow-1980,GOLD,Italy,USSR,Summer,1980
moscow-1980,BRONZE,Italy,USSR,Summer,1980
moscow-1980,SILVER,Italy,USSR,Summer,1980
moscow-1980,BRONZE,Italy,USSR,Summer,1980
moscow-1980,SILVER,Italy,USSR,Summer,1980
moscow-1980,GOLD,Italy,USSR,Summer,1980
moscow-1980,SILVER,Italy,USSR,Summer,1980
moscow-1980,GOLD,Italy,USSR,Summer,1980
moscow-1980,BRONZE,Italy,USSR,Summer,1980
moscow-1980,GOLD,Italy,USSR,Summer,1980
moscow-1980,GOLD,Italy,USSR,Summer,1980
moscow-1980,BRONZE,Italy,USSR,Summer,1980
moscow-1980,GOLD,Italy,USSR,Summer,1980
moscow-1980,GOLD,Italy,USSR,Summer,1980
moscow-1980,GOLD,Italy,USSR,Summer,1980
moscow-1980,BRONZE,Jamaica,USSR,Summer,1980
moscow-1980,BRONZE,Jamaica,USSR,Summer,1980
moscow-1980,BRONZE,Jamaica,USSR,Summer,1980
moscow-1980,BRONZE,Lebanon,USSR,Summer,1980
moscow-1980,SILVER,Mexico,USSR,Summer,1980
moscow-1980,BRONZE,Mexico,USSR,Summer,1980
moscow-1980,BRONZE,Mexico,USSR,Summer,1980
moscow-1980,BRONZE,Mexico,USSR,Summer,1980
moscow-1980,BRONZE,Mongolia,USSR,Summer,1980
moscow-1980,SILVER,Mongolia,USSR,Summer,1980
moscow-1980,BRONZE,Mongolia,USSR,Summer,1980
moscow-1980,SILVER,Mongolia,USSR,Summer,1980
moscow-1980,BRONZE,Netherlands,USSR,Summer,1980
moscow-1980,SILVER,Netherlands,USSR,Summer,1980
moscow-1980,BRONZE,Netherlands,USSR,Summer,1980
moscow-1980,BRONZE,Poland,USSR,Summer,1980
moscow-1980,BRONZE,Poland,USSR,Summer,1980
moscow-1980,BRONZE,Poland,USSR,Summer,1980
moscow-1980,BRONZE,Poland,USSR,Summer,1980
moscow-1980,BRONZE,Poland,USSR,Summer,1980
moscow-1980,BRONZE,Poland,USSR,Summer,1980
moscow-1980,SILVER,Poland,USSR,Summer,1980
moscow-1980,GOLD,Poland,USSR,Summer,1980
moscow-1980,SILVER,Poland,USSR,Summer,1980
moscow-1980,SILVER,Poland,USSR,Summer,1980
moscow-1980,SILVER,Poland,USSR,Summer,1980
moscow-1980,SILVER,Poland,USSR,Summer,1980
moscow-1980,SILVER,Poland,USSR,Summer,1980
moscow-1980,BRONZE,Poland,USSR,Summer,1980
moscow-1980,SILVER,Poland,USSR,Summer,1980
moscow-1980,BRONZE,Poland,USSR,Summer,1980
moscow-1980,SILVER,Poland,USSR,Summer,1980
moscow-1980,BRONZE,Poland,USSR,Summer,1980
moscow-1980,SILVER,Poland,USSR,Summer,1980
moscow-1980,SILVER,Poland,USSR,Summer,1980
moscow-1980,SILVER,Poland,USSR,Summer,1980
moscow-1980,SILVER,Poland,USSR,Summer,1980
moscow-1980,GOLD,Poland,USSR,Summer,1980
moscow-1980,SILVER,Poland,USSR,Summer,1980
moscow-1980,GOLD,Poland,USSR,Summer,1980
moscow-1980,BRONZE,Poland,USSR,Summer,1980
moscow-1980,BRONZE,Poland,USSR,Summer,1980
moscow-1980,BRONZE,Poland,USSR,Summer,1980
moscow-1980,BRONZE,Poland,USSR,Summer,1980
moscow-1980,BRONZE,Poland,USSR,Summer,1980
moscow-1980,SILVER,Poland,USSR,Summer,1980
moscow-1980,BRONZE,Poland,USSR,Summer,1980
moscow-1980,BRONZE,Romania,USSR,Summer,1980
moscow-1980,SILVER,Romania,USSR,Summer,1980
moscow-1980,GOLD,Romania,USSR,Summer,1980
moscow-1980,GOLD,Romania,USSR,Summer,1980
moscow-1980,SILVER,Romania,USSR,Summer,1980
moscow-1980,BRONZE,Romania,USSR,Summer,1980
moscow-1980,SILVER,Romania,USSR,Summer,1980
moscow-1980,BRONZE,Romania,USSR,Summer,1980
moscow-1980,SILVER,Romania,USSR,Summer,1980
moscow-1980,BRONZE,Romania,USSR,Summer,1980
moscow-1980,BRONZE,Romania,USSR,Summer,1980
moscow-1980,GOLD,Romania,USSR,Summer,1980
moscow-1980,SILVER,Romania,USSR,Summer,1980
moscow-1980,SILVER,Romania,USSR,Summer,1980
moscow-1980,BRONZE,Romania,USSR,Summer,1980
moscow-1980,GOLD,Romania,USSR,Summer,1980
moscow-1980,BRONZE,Romania,USSR,Summer,1980
moscow-1980,BRONZE,Romania,USSR,Summer,1980
moscow-1980,BRONZE,Romania,USSR,Summer,1980
moscow-1980,BRONZE,Romania,USSR,Summer,1980
moscow-1980,GOLD,Romania,USSR,Summer,1980
moscow-1980,BRONZE,Romania,USSR,Summer,1980
moscow-1980,GOLD,Romania,USSR,Summer,1980
moscow-1980,BRONZE,Romania,USSR,Summer,1980
moscow-1980,BRONZE,Romania,USSR,Summer,1980
moscow-1980,SILVER,Soviet Union,USSR,Summer,1980
moscow-1980,GOLD,Soviet Union,USSR,Summer,1980
moscow-1980,GOLD,Soviet Union,USSR,Summer,1980
moscow-1980,SILVER,Soviet Union,USSR,Summer,1980
moscow-1980,SILVER,Soviet Union,USSR,Summer,1980
